inspection_id,timestamp,ligne,produit,camera_id,defaut_detecte,type_defaut,confiance_ia_pct,score_qualite,largeur_mm,hauteur_mm,poids_g,temps_inspection_ms,decision,operateur_validation,shift,cout_non_qualite_mad
QC-00157,2026-05-21 06:15,Presse A,Pièce C,CAM-5,False,Aucun,83.46,60.47,48.12,83.28,113.39,160.9,Accepté,Non vérifié,Matin,7.63
QC-00158,2026-04-12 22:15,Convoyeur C,Pièce C,CAM-1,True,Assemblage,83.26,59.44,48.5,82.87,119.36,65.5,Rejet,Validé,Matin,70.41
QC-00159,2026-05-01 06:00,Ligne Assemblage B,Boîte D,CAM-7,False,Aucun,98.21,78.29,55.58,77.38,124.89,150.8,Accepté,Validé,Nuit,6.2
QC-00160,2026-02-24 09:15,Presse A,Pièce A,CAM-8,False,Aucun,89.53,89.04,52.63,78.75,115.82,171.1,Accepté,Corrigé,Nuit,1.24
QC-00161,2026-03-13 16:15,Machine Vision 2,Pièce B,CAM-3,False,Aucun,80.54,90.09,44.75,84.74,129.61,141.7,Accepté,Non vérifié,Nuit,1.48
QC-00162,2026-04-14 08:00,Machine Vision 1,Pièce B,CAM-5,False,Aucun,70.62,63.91,49.27,75.75,118.74,32.7,Accepté,Validé,Après-midi,4.98
QC-00163,2026-05-30 21:45,Machine Vision 2,Pièce C,CAM-5,False,Aucun,72.92,78.97,53.5,77.21,117.36,50.2,Accepté,Corrigé,Nuit,3.73
QC-00164,2026-02-03 21:30,Machine Vision 1,Pièce C,CAM-6,False,Aucun,91.5,84.25,46.79,80.22,118.69,198.1,Accepté,Validé,Matin,6.72
QC-00165,2026-02-14 08:30,Ligne Assemblage B,Pièce C,CAM-2,False,Aucun,83.17,53.87,51.06,83.12,108.24,207.7,Accepté,Corrigé,Matin,0.95
QC-00166,2026-04-05 07:45,Convoyeur C,Pièce A,CAM-4,False,Aucun,85.59,54.84,45.09,77.69,120.51,140.4,Accepté,Corrigé,Après-midi,2.7
QC-00167,2026-01-14 11:30,Convoyeur C,Pièce A,CAM-2,False,Aucun,71.11,60.64,49.47,78.52,128.38,42.5,Accepté,Corrigé,Nuit,4.94
QC-00168,2026-02-17 10:00,Machine Vision 1,Pièce C,CAM-7,False,Aucun,98.51,52.05,50.57,76.51,121.23,6.7,Accepté,Corrigé,Nuit,5.43
QC-00169,2026-03-25 11:15,Presse A,Boîte D,CAM-8,False,Aucun,70.66,67.24,49.24,79.11,118.2,73.7,Accepté,Corrigé,Nuit,3.57
QC-00170,2026-04-30 06:15,Machine Vision 2,Boîte D,CAM-5,False,Aucun,93.72,94.79,51.75,79.98,125.55,110.2,Accepté,Non vérifié,Nuit,3.32
QC-00171,2026-01-28 22:30,Machine Vision 1,Boîte D,CAM-7,False,Aucun,89.8,55.66,48.0,80.8,115.09,101.5,Accepté,Non vérifié,Nuit,
QC-00172,2026-06-06 12:30,Machine Vision 1,Boîte D,CAM-4,True,Fissure,73.26,31.87,48.03,76.9,120.53,139.0,Rejet,Non vérifié,Nuit,127.25
QC-00173,2026-02-16 16:45,Convoyeur C,Pièce A,CAM-4,False,Aucun,90.66,58.09,48.26,80.34,106.15,74.8,Accepté,Non vérifié,Nuit,0.24
QC-00174,2026-06-23 19:15,Convoyeur C,Pièce A,CAM-6,False,Aucun,82.24,55.14,47.16,78.94,128.12,48.8,Accepté,Corrigé,Après-midi,5.26
QC-00175,2026-04-30 11:30,Presse A,Pièce C,CAM-3,False,Aucun,73.71,83.6,49.48,80.68,121.54,95.6,Accepté,Validé,Nuit,3.68
QC-00176,2026-06-23 13:00,Ligne Assemblage B,Pièce A,CAM-5,False,Aucun,94.36,52.22,49.44,74.89,118.39,52.6,Accepté,Corrigé,Nuit,5.96
QC-00177,2026-02-17 15:00,Machine Vision 1,Pièce A,CAM-6,False,Aucun,98.19,95.74,50.44,77.84,104.16,158.9,Accepté,Non vérifié,Après-midi,5.35
QC-00178,2026-03-22 22:30,Convoyeur C,Pièce C,CAM-6,False,Aucun,89.47,89.71,50.74,82.37,131.18,46.9,Accepté,Non vérifié,Matin,6.59
QC-00179,2026-01-04 22:15,Machine Vision 1,Boîte D,CAM-7,False,Aucun,83.84,80.25,53.88,81.78,119.47,218.9,Accepté,Validé,Après-midi,7.91
QC-00180,2026-01-04 06:15,Machine Vision 1,Pièce A,CAM-6,False,Aucun,95.22,54.36,49.43,79.92,118.95,42.7,Accepté,Validé,Matin,1.63
QC-00181,2026-02-07 13:45,Convoyeur C,Boîte D,CAM-3,False,Aucun,87.98,64.47,50.75,85.6,126.06,3.3,Accepté,Non vérifié,Après-midi,6.64
QC-00182,2026-04-02 07:45,Ligne Assemblage B,Pièce A,CAM-1,False,Aucun,96.6,60.74,51.36,71.81,125.42,44.1,Accepté,Non vérifié,Matin,0.71
QC-00183,2026-04-03 21:30,Machine Vision 2,Pièce C,CAM-1,False,Aucun,96.59,70.16,53.4,78.59,,35.1,Accepté,Validé,Nuit,5.36
QC-00184,2026-04-28 11:15,Presse A,Boîte D,CAM-2,False,Aucun,80.36,90.67,51.02,81.73,124.32,4.9,Accepté,Validé,Après-midi,5.33
QC-00185,2026-02-10 16:15,Presse A,Pièce A,CAM-7,True,Rayure,65.11,51.27,49.14,77.51,126.26,122.5,Accepté,Non vérifié,Nuit,24.63
QC-00186,2026-04-25 17:15,Convoyeur C,Pièce A,CAM-3,False,Aucun,83.02,51.42,53.3,78.09,118.16,46.8,Accepté,Validé,Nuit,0.1
QC-00187,2026-04-02 09:30,Machine Vision 2,Pièce B,CAM-3,False,Aucun,83.17,57.28,54.98,81.64,124.84,99.1,Accepté,Corrigé,Nuit,4.59
QC-00188,2026-01-05 21:15,Convoyeur C,Pièce A,CAM-2,True,Assemblage,92.45,37.17,50.9,75.17,130.38,83.3,Rejet,Non vérifié,Matin,117.14
QC-00189,2026-03-31 11:45,Presse A,Pièce C,CAM-4,False,Aucun,95.28,97.45,51.33,79.18,122.38,36.4,Accepté,Validé,Après-midi,7.46
QC-00190,2026-04-29 22:00,Machine Vision 1,Pièce B,CAM-8,False,Aucun,85.65,52.61,47.69,87.11,119.58,254.7,Accepté,Non vérifié,Nuit,6.7
QC-00191,2026-01-15 18:30,Presse A,Pièce C,CAM-6,False,Aucun,78.15,71.23,52.16,79.1,122.17,110.0,Accepté,Validé,Nuit,0.37
QC-00192,2026-01-30 09:15,Presse A,Pièce C,CAM-1,False,Aucun,87.58,79.26,48.78,80.78,119.09,26.8,Accepté,Non vérifié,Nuit,4.16
QC-00193,2026-02-17 17:30,Presse A,Pièce C,CAM-7,True,Déformation,80.91,40.34,52.23,84.33,128.58,14.2,Rejet,Validé,Nuit,32.84
QC-00194,2026-05-03 16:30,Machine Vision 2,Pièce B,CAM-7,False,Aucun,82.63,73.67,47.83,74.1,117.43,165.1,Accepté,Validé,Après-midi,7.53
QC-00195,2026-04-08 11:00,Convoyeur C,Boîte D,CAM-3,False,Aucun,91.71,50.73,47.96,78.8,123.49,18.9,Accepté,Non vérifié,Nuit,4.66
QC-00196,2026-05-03 12:00,Machine Vision 2,Boîte D,CAM-4,False,Aucun,88.76,93.08,50.95,79.7,126.7,56.1,Accepté,Validé,Après-midi,2.45
QC-00197,2026-03-29 21:30,Presse A,Pièce A,CAM-3,False,Aucun,98.5,66.22,49.38,77.35,126.88,134.4,Accepté,Corrigé,Après-midi,4.78
QC-00198,2026-03-19 21:15,Machine Vision 1,Pièce A,CAM-8,True,Couleur,84.62,74.88,51.08,80.45,132.43,65.1,Rejet,Corrigé,Matin,51.92
QC-00199,2026-01-20 21:00,Machine Vision 1,Pièce C,CAM-4,False,Aucun,77.92,62.4,49.74,77.69,122.3,81.0,Accepté,Validé,Après-midi,4.7
QC-00200,2026-03-06 12:30,Convoyeur C,Pièce A,CAM-4,True,Dimension,84.94,71.63,51.72,76.36,112.08,13.4,Rejet,Validé,Matin,41.73
QC-00201,2026-03-04 18:00,Presse A,Pièce A,CAM-6,True,Dimension,88.14,45.1,51.49,80.64,124.58,116.2,Rejet,Non vérifié,Matin,141.16
QC-00202,2026-03-01 16:45,Machine Vision 1,Pièce B,CAM-2,False,Aucun,78.81,85.93,49.85,78.02,124.78,110.6,Accepté,Validé,Nuit,7.61
QC-00203,2026-06-17 12:45,Machine Vision 2,Pièce B,CAM-7,False,Aucun,97.37,50.72,50.49,80.68,122.38,169.5,Accepté,Non vérifié,Nuit,2.22
QC-00204,2026-05-26 17:30,Machine Vision 1,Pièce B,CAM-8,True,Assemblage,93.46,38.25,49.51,77.29,127.9,4.5,Rejet,Non vérifié,Après-midi,74.32
QC-00205,2026-03-04 08:00,Convoyeur C,Pièce C,CAM-2,False,Aucun,92.78,90.43,49.41,81.35,116.1,76.9,Accepté,Non vérifié,Nuit,6.86
QC-00206,2026-01-15 20:30,Machine Vision 1,Pièce A,CAM-8,False,Aucun,87.29,66.98,53.43,82.33,113.2,127.4,Accepté,Validé,Nuit,2.52
QC-00207,2026-02-12 06:15,Machine Vision 1,Pièce C,CAM-1,False,Aucun,70.51,95.08,51.66,82.22,117.01,10.5,Accepté,Non vérifié,Après-midi,6.11
QC-00208,2026-02-15 18:30,Presse A,Pièce A,CAM-2,False,Aucun,91.15,72.88,46.24,78.93,132.38,47.1,Accepté,Validé,Après-midi,5.54
QC-00209,2026-04-18 16:15,Convoyeur C,Pièce B,CAM-2,False,Aucun,75.86,69.85,51.47,83.22,120.78,130.4,Accepté,Non vérifié,Nuit,3.67
QC-00210,2026-01-14 20:30,Presse A,Pièce B,CAM-7,False,Aucun,70.34,80.89,53.28,79.99,112.66,77.4,Accepté,Corrigé,Matin,0.46
QC-00211,2026-05-14 09:00,Machine Vision 2,Pièce C,CAM-5,True,Dimension,86.02,40.21,47.49,85.01,118.53,27.6,Rejet,Corrigé,Matin,112.4
QC-00212,2026-03-18 17:30,Machine Vision 2,Boîte D,CAM-2,False,Aucun,76.75,70.98,48.14,75.79,115.19,93.5,Accepté,Corrigé,Après-midi,1.04
QC-00213,2026-05-12 17:45,Machine Vision 2,Pièce C,CAM-2,False,Aucun,71.65,76.43,50.5,80.31,118.96,127.9,Accepté,Validé,Nuit,3.47
QC-00214,2026-02-13 18:15,Presse A,Pièce B,CAM-8,False,Aucun,70.79,68.55,48.88,82.41,126.02,194.5,Accepté,Validé,Après-midi,3.64
QC-00215,2026-05-25 19:15,Machine Vision 2,Boîte D,CAM-1,True,Dimension,75.02,63.1,50.28,80.98,117.31,13.8,Rejet,Validé,Matin,42.17
QC-00216,2026-05-01 16:30,Convoyeur C,Pièce C,CAM-3,False,Aucun,92.81,88.14,48.09,82.46,126.9,5.3,Accepté,Non vérifié,Nuit,3.74
QC-00217,2026-01-25 10:45,Presse A,Pièce A,CAM-2,False,Aucun,73.62,55.35,48.27,78.24,118.83,67.1,Accepté,Validé,Après-midi,6.17
QC-00218,2026-06-02 11:15,Machine Vision 2,Boîte D,CAM-6,False,Aucun,96.97,56.7,50.29,78.93,126.21,11.1,Accepté,Validé,Nuit,3.3
QC-00219,2026-03-23 07:45,Machine Vision 2,Pièce C,CAM-7,False,Aucun,87.18,64.42,49.51,80.61,107.49,18.6,Accepté,Validé,Nuit,4.23
QC-00220,2026-03-24 11:30,Ligne Assemblage B,Pièce C,CAM-8,False,Aucun,93.77,62.05,49.63,86.74,115.1,26.2,Accepté,Validé,Après-midi,4.77
QC-00221,2026-06-08 19:30,Presse A,Boîte D,CAM-2,False,Aucun,70.53,69.34,47.61,76.68,138.43,217.1,Accepté,Non vérifié,Après-midi,3.74
QC-00222,2026-03-13 08:30,Ligne Assemblage B,Boîte D,CAM-4,True,Déformation,73.16,38.94,49.36,77.28,125.17,157.5,Rejet,Validé,Nuit,17.05
QC-00223,2026-06-02 11:00,Convoyeur C,Pièce B,CAM-3,False,Aucun,83.13,70.53,49.84,73.36,114.0,96.5,Accepté,Validé,Nuit,2.04
QC-00224,2026-04-04 10:15,Ligne Assemblage B,Boîte D,CAM-2,False,Aucun,73.39,63.98,51.66,83.37,147.92,30.3,Accepté,Non vérifié,Nuit,0.78
QC-00225,2026-01-24 19:45,Machine Vision 1,Pièce A,CAM-2,False,Aucun,95.51,59.27,53.95,77.29,96.43,138.7,Accepté,Validé,Matin,6.18
QC-00226,2026-04-04 12:30,Ligne Assemblage B,Pièce A,CAM-7,False,Aucun,71.36,59.27,52.53,80.45,115.7,114.7,Accepté,Corrigé,Matin,6.95
QC-00227,2026-05-03 14:45,Convoyeur C,Pièce A,CAM-5,False,Aucun,88.44,80.85,48.04,80.01,120.88,36.3,Accepté,Validé,Nuit,3.5
QC-00228,2026-05-10 18:45,Ligne Assemblage B,Pièce C,CAM-4,False,Aucun,87.64,58.42,45.42,82.04,119.59,11.4,Accepté,Validé,Matin,5.66
QC-00229,2026-05-08 08:45,Convoyeur C,Pièce C,CAM-2,False,Aucun,88.69,50.46,51.35,80.46,120.44,144.6,Accepté,Non vérifié,Matin,6.4
QC-00230,2026-06-15 15:15,Presse A,Boîte D,CAM-3,False,Aucun,82.6,52.94,48.81,78.04,135.96,25.0,Accepté,Corrigé,Nuit,6.84
QC-00231,2026-01-25 11:30,Machine Vision 2,Pièce C,CAM-8,True,Dimension,76.58,31.85,49.54,77.23,132.48,178.7,Rejet,Validé,Matin,167.73
QC-00232,2026-01-30 19:45,Convoyeur C,Boîte D,CAM-5,False,Aucun,83.25,61.88,51.97,82.84,130.37,52.9,Accepté,Non vérifié,Nuit,4.41
QC-00233,2026-02-03 20:45,Convoyeur C,Pièce C,CAM-4,False,Aucun,98.25,73.95,48.96,79.24,114.45,93.9,Accepté,Corrigé,Après-midi,4.32
QC-00234,2026-03-06 22:45,Machine Vision 2,Pièce C,CAM-3,False,Aucun,74.72,63.49,51.08,79.26,112.84,94.2,Accepté,Corrigé,Nuit,0.35
QC-00235,2026-03-27 09:15,Machine Vision 1,Pièce A,CAM-1,True,Dimension,94.02,70.05,51.96,80.13,134.08,59.7,Rejet,Non vérifié,Après-midi,23.14
QC-00236,2026-03-14 12:15,Machine Vision 1,Boîte D,CAM-6,False,Aucun,84.53,69.54,51.41,83.4,100.97,53.4,Accepté,Non vérifié,Après-midi,3.57
QC-00237,2026-04-12 19:45,Ligne Assemblage B,Pièce B,CAM-2,True,Couleur,69.85,73.04,48.38,81.76,112.76,117.9,Accepté,Non vérifié,Nuit,10.23
QC-00238,2026-02-09 08:15,Convoyeur C,Pièce A,CAM-2,False,Aucun,96.73,67.84,49.54,80.48,126.11,277.5,Accepté,Validé,Matin,4.97
QC-00239,2026-03-11 12:30,Machine Vision 1,Pièce C,CAM-5,False,Aucun,96.85,90.25,50.01,78.94,115.89,11.9,Accepté,Non vérifié,Après-midi,1.87
QC-00240,2026-02-23 12:45,Machine Vision 2,Pièce B,CAM-6,True,Dimension,,46.83,49.38,,118.44,222.5,Rejet,Validé,Matin,16.48
QC-00241,2026-05-17 21:00,Presse A,Boîte D,CAM-2,True,Rayure,96.49,26.93,49.07,77.96,128.82,43.5,Rejet,Corrigé,Matin,149.15
QC-00242,2026-03-26 22:15,Convoyeur C,Pièce B,CAM-1,False,Aucun,72.49,75.0,48.54,82.87,123.97,131.1,Accepté,Corrigé,Après-midi,4.85
QC-00243,2026-05-21 09:30,Machine Vision 2,Pièce C,CAM-7,True,Déformation,66.42,32.21,50.02,81.11,111.65,77.0,Accepté,Validé,Matin,64.81
QC-00244,2026-06-08 10:30,Ligne Assemblage B,Pièce C,CAM-4,False,Aucun,96.25,98.53,51.16,80.29,137.39,35.2,Accepté,Non vérifié,Nuit,2.25
QC-00245,2026-06-03 21:00,Convoyeur C,Pièce A,CAM-8,False,Aucun,98.12,69.68,50.91,82.79,134.81,172.3,Accepté,Validé,Après-midi,5.6
QC-00246,2026-04-09 16:00,Ligne Assemblage B,Pièce C,CAM-1,False,Aucun,93.15,96.08,48.11,80.2,128.86,83.9,Accepté,Non vérifié,Nuit,0.33
QC-00247,2026-03-17 21:45,Ligne Assemblage B,Pièce A,CAM-5,True,Rayure,87.06,43.13,49.51,79.3,133.65,54.1,Rejet,Non vérifié,Nuit,152.99
QC-00248,2026-05-11 08:30,Convoyeur C,Pièce C,CAM-2,False,Aucun,78.22,80.75,49.79,77.22,126.64,152.7,Accepté,Corrigé,Nuit,5.58
QC-00249,2026-03-14 18:45,Convoyeur C,Pièce A,CAM-2,True,Assemblage,56.92,43.9,47.52,78.66,111.93,69.6,Accepté,Corrigé,Après-midi,131.56
QC-00250,2026-03-13 19:00,Convoyeur C,Pièce B,CAM-4,False,Aucun,80.55,94.83,50.13,81.74,136.91,,Accepté,Corrigé,Matin,7.75
QC-00251,2026-01-20 09:30,Presse A,Pièce B,CAM-3,False,Aucun,77.37,77.99,52.23,85.55,112.53,182.5,Accepté,Validé,Après-midi,1.38
QC-00252,2026-03-28 09:15,Machine Vision 2,Pièce A,CAM-5,False,Aucun,90.86,90.21,46.63,77.75,110.62,101.0,Accepté,Corrigé,Nuit,8.0
QC-00253,2026-01-10 15:30,Ligne Assemblage B,Pièce B,CAM-6,True,Dimension,69.2,29.41,48.72,85.09,117.49,94.5,Accepté,Corrigé,Matin,97.13
QC-00254,2026-03-12 08:00,Convoyeur C,Pièce B,CAM-1,False,Aucun,70.89,84.08,50.59,81.56,128.74,115.7,Accepté,Corrigé,Matin,1.51
QC-00255,2026-05-02 08:45,Machine Vision 1,Pièce C,CAM-4,True,Couleur,66.67,36.06,49.48,75.77,119.86,89.0,Accepté,Non vérifié,Nuit,160.53
QC-00256,2026-01-22 19:30,Presse A,Boîte D,CAM-3,False,Aucun,82.12,76.89,54.41,78.02,115.33,180.0,Accepté,Non vérifié,Après-midi,0.81
QC-00257,2026-01-29 16:00,Machine Vision 2,Pièce B,CAM-2,False,Aucun,70.85,78.99,49.55,86.88,125.32,147.0,Accepté,Corrigé,Après-midi,0.4
QC-00258,2026-05-17 11:45,Presse A,Pièce A,CAM-6,True,Assemblage,61.55,65.24,49.49,77.15,123.71,22.0,Accepté,Corrigé,Matin,115.18
QC-00259,2026-02-22 11:30,Ligne Assemblage B,Pièce B,CAM-7,False,Aucun,75.63,67.06,48.17,82.9,100.93,219.5,Accepté,Non vérifié,Après-midi,2.7
QC-00260,2026-05-19 18:30,Presse A,Boîte D,CAM-8,False,Aucun,73.77,69.8,53.62,82.9,121.69,31.4,Accepté,Non vérifié,Nuit,0.5
QC-00261,2026-06-06 17:00,Convoyeur C,Pièce C,CAM-4,True,Fissure,65.16,64.03,49.12,84.06,114.59,34.5,Accepté,Corrigé,Matin,155.13
QC-00262,2026-02-09 19:30,Presse A,Pièce A,CAM-2,True,Rayure,95.31,40.31,55.05,77.7,113.92,57.6,Rejet,Validé,Après-midi,155.58
QC-00263,2026-05-04 18:15,Ligne Assemblage B,Pièce B,CAM-6,False,Aucun,70.16,79.77,50.23,76.01,116.64,366.6,Accepté,Validé,Matin,5.32
QC-00264,2026-04-30 18:15,Convoyeur C,Pièce C,CAM-1,True,Couleur,64.61,65.72,49.21,74.81,123.91,408.8,Accepté,Non vérifié,Après-midi,84.07
QC-00265,2026-06-14 19:45,Ligne Assemblage B,Pièce C,CAM-7,True,Couleur,73.56,43.22,47.84,79.95,112.28,59.3,Rejet,Corrigé,Matin,63.7
QC-00266,2026-05-01 21:30,Machine Vision 2,Pièce B,CAM-7,False,Aucun,72.12,67.3,51.52,77.3,124.3,112.5,Accepté,Non vérifié,Matin,7.08
QC-00267,2026-01-11 20:45,Presse A,Boîte D,CAM-2,False,Aucun,86.35,55.11,51.93,78.89,105.79,93.2,Accepté,Validé,Matin,7.08
QC-00268,2026-06-26 15:30,Ligne Assemblage B,Pièce B,CAM-6,False,Aucun,70.24,54.25,51.04,76.93,124.52,79.6,Accepté,Validé,Après-midi,3.49
QC-00269,2026-03-30 12:15,Machine Vision 1,Pièce A,CAM-4,False,Aucun,92.49,93.08,54.66,83.56,133.04,209.7,Accepté,Non vérifié,Nuit,6.45
QC-00270,2026-04-13 22:45,Machine Vision 2,Boîte D,CAM-8,False,Aucun,98.29,51.27,46.43,76.86,125.61,45.4,Accepté,Corrigé,Matin,1.02
QC-00271,2026-01-09 14:15,Machine Vision 2,Boîte D,CAM-2,False,Aucun,81.04,86.08,53.43,80.31,106.39,48.5,Accepté,Corrigé,Nuit,4.76
QC-00272,2026-05-17 20:30,Machine Vision 1,Boîte D,CAM-3,False,Aucun,89.83,82.26,46.83,80.86,113.13,47.1,Accepté,Non vérifié,Après-midi,7.22
QC-00273,2026-05-01 11:30,Machine Vision 2,Boîte D,CAM-7,False,Aucun,80.19,72.24,51.41,77.9,125.2,45.6,Accepté,Corrigé,Matin,1.37
QC-00274,2026-01-23 17:00,Convoyeur C,Pièce C,CAM-8,False,Aucun,70.89,95.19,48.94,83.15,112.25,90.4,Accepté,Non vérifié,Nuit,0.66
QC-00275,2026-01-24 12:30,Machine Vision 1,Pièce C,CAM-2,False,Aucun,74.47,90.56,47.72,79.75,132.72,79.2,Accepté,Non vérifié,Matin,0.9
QC-00276,2026-02-11 15:45,Ligne Assemblage B,Pièce B,CAM-7,True,Déformation,90.78,51.4,46.47,76.66,126.18,26.6,Rejet,Validé,Nuit,86.13
QC-00277,2026-02-26 14:15,Convoyeur C,Pièce B,CAM-7,True,Fissure,91.72,,48.14,77.64,113.0,77.7,Rejet,Validé,Matin,115.17
QC-00278,2026-04-30 19:00,Presse A,Pièce C,CAM-6,False,Aucun,98.16,67.22,51.32,82.51,122.87,2.2,Accepté,Non vérifié,Après-midi,7.45
QC-00279,2026-02-17 08:30,Machine Vision 1,Boîte D,CAM-6,True,Dimension,89.34,42.67,47.43,81.07,116.29,87.4,Rejet,Corrigé,Matin,175.6
QC-00280,2026-06-25 07:15,Ligne Assemblage B,Pièce C,CAM-8,False,Aucun,74.89,84.11,51.29,83.06,125.77,63.0,Accepté,Corrigé,Après-midi,5.02
QC-00281,2026-02-02 21:00,Convoyeur C,Boîte D,CAM-2,False,Aucun,89.34,69.86,46.05,74.04,122.7,105.3,Accepté,Non vérifié,Après-midi,2.96
QC-00282,2026-03-09 19:45,Machine Vision 2,Pièce B,CAM-4,False,Aucun,90.16,55.1,48.04,86.63,122.08,14.1,Accepté,Corrigé,Nuit,2.81
QC-00283,2026-04-03 06:30,Ligne Assemblage B,Pièce C,CAM-5,True,Déformation,61.74,40.05,44.55,78.89,131.44,78.2,Accepté,Validé,Matin,30.14
QC-00284,2026-05-12 07:15,Presse A,Pièce B,CAM-8,False,Aucun,81.57,53.12,51.01,74.76,,106.0,Accepté,Corrigé,Après-midi,4.89
QC-00285,2026-06-29 12:15,Machine Vision 1,Pièce C,CAM-4,True,Dimension,70.43,26.77,49.79,78.89,127.68,49.2,Accepté,Corrigé,Après-midi,68.63
QC-00286,2026-06-21 20:00,Convoyeur C,Pièce C,CAM-3,False,Aucun,70.55,66.42,48.43,78.85,121.32,90.6,Accepté,Non vérifié,Nuit,3.77
QC-00287,2026-02-09 18:45,Presse A,Pièce A,CAM-3,False,Aucun,97.06,87.59,49.17,78.03,122.24,109.6,Accepté,Non vérifié,Matin,1.09
QC-00288,2026-05-31 06:15,Machine Vision 2,Pièce A,CAM-2,False,Aucun,76.96,81.86,45.62,82.69,127.76,84.9,Accepté,Corrigé,Nuit,1.1
QC-00289,2026-02-13 20:00,Presse A,Boîte D,CAM-8,True,Assemblage,87.51,46.18,50.47,78.15,118.47,115.6,Rejet,Non vérifié,Nuit,80.32
QC-00290,2026-05-25 08:15,Ligne Assemblage B,Pièce C,CAM-5,False,Aucun,75.15,70.51,50.52,79.14,119.56,69.5,Accepté,Non vérifié,Matin,2.05
QC-00291,2026-03-06 16:30,Machine Vision 1,Pièce C,CAM-5,False,Aucun,74.03,52.0,47.95,82.63,111.59,151.2,Accepté,Validé,Matin,2.57
QC-00292,2026-01-18 18:00,Ligne Assemblage B,Pièce B,CAM-8,False,Aucun,71.03,58.85,52.44,80.89,123.19,39.3,Accepté,Corrigé,Nuit,1.45
QC-00293,2026-02-06 17:00,Convoyeur C,Boîte D,CAM-7,False,Aucun,85.95,89.16,50.34,79.76,123.9,40.9,Accepté,Validé,Après-midi,6.1
QC-00294,2026-06-23 21:15,Ligne Assemblage B,Pièce C,CAM-3,True,Couleur,73.48,35.46,53.02,80.24,121.47,47.0,Rejet,Corrigé,Matin,126.39
QC-00295,2026-06-16 18:30,Machine Vision 2,Pièce B,CAM-2,True,Assemblage,62.87,49.7,46.06,82.76,102.88,77.2,Accepté,Corrigé,Après-midi,162.79
QC-00296,2026-01-03 07:00,Convoyeur C,Pièce B,CAM-5,False,Aucun,88.09,98.23,50.55,74.8,114.52,76.7,Accepté,Validé,Matin,3.73
QC-00297,2026-01-01 11:15,Machine Vision 2,Boîte D,CAM-7,False,Aucun,98.67,59.36,48.13,80.86,117.23,65.9,Accepté,Validé,Matin,0.07
QC-00298,2026-06-22 09:00,Convoyeur C,Pièce A,CAM-5,True,Assemblage,79.1,44.56,50.15,75.58,115.32,34.5,Rejet,Validé,Après-midi,91.85
QC-00299,2026-01-11 13:45,Convoyeur C,Pièce C,CAM-2,False,Aucun,79.96,88.83,48.86,83.26,124.02,234.0,Accepté,Validé,Nuit,3.48
QC-00300,2026-04-26 06:45,Machine Vision 2,Pièce B,CAM-5,False,Aucun,77.89,72.88,50.98,79.71,123.32,145.4,Accepté,Validé,Après-midi,5.1
QC-00301,2026-06-08 22:00,Ligne Assemblage B,Pièce C,CAM-4,True,Rayure,82.91,67.36,48.7,83.0,112.73,156.1,Rejet,Corrigé,Nuit,132.83
QC-00302,2026-04-02 19:15,Presse A,Pièce C,CAM-5,False,Aucun,95.98,93.37,51.59,81.25,127.5,4.1,Accepté,Corrigé,Nuit,1.28
QC-00303,2026-06-22 17:15,Machine Vision 2,Pièce A,CAM-7,True,Fissure,76.58,46.33,51.36,80.27,128.91,30.3,Rejet,Validé,Après-midi,129.07
QC-00304,2026-06-29 09:45,Presse A,Pièce C,CAM-1,False,Aucun,96.37,72.43,48.37,76.51,116.72,31.9,Accepté,Corrigé,Nuit,2.76
QC-00305,2026-02-18 12:15,Machine Vision 1,Boîte D,CAM-2,False,Aucun,82.81,55.52,50.06,83.95,109.74,79.6,Accepté,Validé,Matin,1.41
QC-00306,2026-02-26 15:15,Machine Vision 1,Boîte D,CAM-4,True,Rayure,66.3,28.98,50.73,83.36,111.44,107.9,Accepté,Corrigé,Matin,53.67
QC-00307,2026-02-03 20:00,Machine Vision 2,Pièce C,CAM-1,True,Rayure,58.52,50.79,49.49,80.36,120.67,152.7,Accepté,Validé,Après-midi,168.34
QC-00308,2026-03-31 19:45,Machine Vision 1,Pièce B,CAM-6,False,Aucun,71.91,85.07,49.31,83.89,130.4,406.3,Accepté,Corrigé,Matin,4.83
QC-00309,2026-05-10 21:00,Machine Vision 2,Pièce B,CAM-3,False,Aucun,92.22,52.63,51.31,83.2,107.67,91.2,Accepté,Non vérifié,Après-midi,7.4
QC-00310,2026-05-15 17:15,Convoyeur C,Pièce A,CAM-3,False,Aucun,98.67,62.78,50.07,79.34,115.24,168.5,Accepté,Corrigé,Matin,2.74
QC-00311,2026-03-23 19:30,Presse A,Pièce B,CAM-4,False,Aucun,96.14,93.03,50.37,75.7,122.73,83.2,Accepté,Corrigé,Matin,4.95
QC-00312,2026-02-22 18:30,Convoyeur C,Pièce C,CAM-4,False,Aucun,85.08,98.82,,78.99,119.04,55.6,Accepté,Validé,Nuit,1.35
QC-00313,2026-06-02 13:45,Convoyeur C,Boîte D,CAM-7,False,Aucun,70.43,82.19,49.54,82.4,111.6,180.8,Accepté,Validé,Nuit,4.58
QC-00314,2026-02-20 15:15,Machine Vision 1,Boîte D,CAM-4,False,Aucun,95.69,79.73,51.06,74.68,123.31,53.3,Accepté,Corrigé,Matin,2.63
